3,380000e+002	5,000000e+000
3,450000e+002	0,000000e+000
3,280000e+002	0,000000e+000
3,410000e+002	0,000000e+000
3,710000e+002	1,000000e+000
3,450000e+002	0,000000e+000
3,270000e+002	1,000000e+000
3,350000e+002	0,000000e+000
3,570000e+002	1,000000e+000
3,110000e+002	2,000000e+000
3,570000e+002	1,000000e+000
3,430000e+002	1,000000e+000
3,100000e+002	0,000000e+000
3,200000e+002	0,000000e+000
3,250000e+002	2,000000e+000
3,300000e+002	2,000000e+000
3,610000e+002	0,000000e+000
3,480000e+002	0,000000e+000
3,140000e+002	3,000000e+000
3,490000e+002	2,000000e+000
3,220000e+002	2,000000e+000
3,420000e+002	4,000000e+000
3,410000e+002	0,000000e+000
3,530000e+002	3,000000e+000
3,220000e+002	1,000000e+000
3,330000e+002	1,000000e+000
